latitude,longitude
40.84265267,-73.94180445
40.8419933,-73.94024438
40.77819918,-73.94639191
40.77684918,-73.96140766
40.7674931,-73.9630948
40.842398,-73.94120189
40.77682003,-73.9613381
40.70217146,-74.01137888
40.76855129,-73.96391651
40.76739461,-73.96285869
40.84260915,-73.9417015
40.77618791,-73.95169149
40.83342569,-73.94351459
40.80151552,-73.94654017
40.77412336,-73.95272235
40.83809267,-73.94398325
40.77450818,-73.96157154
40.76118611,-73.95976495
40.84675714,-73.93583835
40.84687302,-73.93586177
40.72382146,-74.00147671
40.80500072,-73.93268859
40.84345729,-73.93575202
40.80162238,-73.94679425
40.77384831,-73.96049368
40.77413915,-73.96118566
40.77410037,-73.9610934
40.86322731,-73.91993282
40.8092774,-73.95325614
40.83788251,-73.94440314
40.83905731,-73.93627731
40.81011321,-73.96213619
40.79206314,-73.97194727
40.85663425,-73.92774578
40.86033901,-73.92786321
40.72472533,-73.98798316
40.7439199,-73.9792758
40.8353576,-73.93761763
40.79157285,-73.9664575
40.79182858,-73.96706379
40.79685007,-73.97308856
40.79094731,-73.9394465
40.77687806,-73.96147659
40.77660724,-73.96083027
40.87040676,-73.91441378
40.70209361,-74.01135705
40.84076842,-73.9444127
40.80246903,-73.9491756
40.80255753,-73.96806515
40.77372673,-73.98592957
40.79922008,-73.94501336
40.78073966,-73.97881312
40.83831353,-73.94131524
40.83739879,-73.94520345
40.73259564,-74.00822519
40.81243018,-73.94465904
40.84712349,-73.93671151
40.72539904,-74.00419722
40.79247199,-73.94070385
40.84705048,-73.93653751
40.82773231,-73.95113395
40.80381154,-73.94782318
40.70659388,-74.01684945
40.83827342,-73.9412189
40.85421881,-73.93622872
40.72381163,-74.01035096
40.79401842,-73.93700391
40.80209499,-73.95010922
40.8042109,-73.95813329
40.80583052,-73.94311021
40.77866987,-73.95956526
40.77333575,-73.95706618
40.77897087,-73.94628976
40.86759184,-73.91649612
40.83920965,-73.93694287
40.80374957,-73.94767593
40.77329868,-73.95697763
40.709758,-74.00499698
40.79383293,-73.97239389
40.77363822,-73.98572001
40.86777582,-73.91636209
40.86743475,-73.91661055
40.77804251,-73.94437161
40.86313154,-73.92782415
40.84985077,-73.93823002
40.83899665,-73.94292575
40.83685834,-73.94586023
40.82788689,-73.94975878
40.86851944,-73.91582037
40.77807099,-73.94443919
40.86514118,-73.91828129
40.7295402,-74.00290677
40.84337734,-73.93421149
40.72388103,-74.01033899
40.85858829,-73.93459221
40.79381151,-73.93715488
40.81677288,-73.93530898
40.73376819,-74.00583555
40.81670004,-73.93513576
40.76668282,-73.96531359
40.83689449,-73.94594624
40.76664987,-73.96523525
40.81673274,-73.93521352
40.81666442,-73.93505104
40.80156922,-73.94666784
40.83692718,-73.94602402
40.77210202,-73.96598856
40.82817086,-73.94160064
40.76103263,-73.95940055
40.84342666,-73.93567933
40.74888882,-73.97961863
40.75762525,-73.97297076
40.77370897,-73.95199682
40.81544575,-73.93796801
40.76274917,-73.98901746
40.77511306,-73.96125979
40.80866126,-73.93663433
40.80240343,-73.95035462
40.73271836,-74.00989582
40.71436016,-73.98096143
40.80273436,-73.95114154
40.7683432,-73.96511252
40.85931849,-73.92874245
40.71585662,-74.01155582
40.76838996,-73.9652229
40.85940933,-73.92849513
40.80268917,-73.95103409
40.80854479,-73.93868537
40.86376482,-73.91749497
40.8057199,-73.96534218
40.83899841,-73.93872023
40.8592157,-73.92902232
40.81549617,-73.93808737
40.73290589,-74.00704649
40.73296594,-74.0066693
40.76803125,-73.96268552
40.79462955,-73.93413739
40.82913558,-73.94304667
40.77855553,-73.98586109
40.76787681,-73.96231807
40.83873247,-73.94423929
40.84252726,-73.93482662
40.77404007,-73.9629188
40.77407998,-73.96301395
40.74386485,-73.97976635
40.77475451,-73.9604165
40.85636195,-73.92667919
40.80235852,-73.94854475
40.83375683,-73.94795303
40.74110912,-73.9878963
40.85736705,-73.93330097
40.72343966,-73.99724972
40.83783672,-73.94429278
40.84012274,-73.93769429
40.83368154,-73.94386649
40.71902557,-74.00457551
40.85754727,-73.93320621
40.83799661,-73.94442794
40.838483,-73.94196741
40.80824158,-73.94492294
40.83890914,-73.94271731
40.83959518,-73.9382306
40.84444924,-73.93640937
40.7661915,-73.98681442
40.79649178,-73.93519992
40.76133138,-73.99439668
40.80800373,-73.94513541
40.80814398,-73.94503325
40.81609864,-73.9397775
40.72302081,-73.99693232
40.85315268,-73.93855902
40.84504237,-73.93836667
40.84511893,-73.93830998
40.84688954,-73.94230903
40.80526291,-73.95762181
40.83360272,-73.94561285
40.83395945,-73.94646064
40.84729542,-73.94219022
40.82921607,-73.94156998
40.85121765,-73.93806794
40.84721291,-73.94220652
40.76126644,-73.95995568
40.76974781,-73.96085058
40.83790974,-73.94615949
40.80498518,-73.96587953
40.83405016,-73.94667622
40.83382059,-73.94613063
40.84725013,-73.94067261
40.84716638,-73.940705
40.72587631,-74.00172566
40.79715166,-73.93591697
40.7243544,-74.00406132
40.78684711,-73.97920454
40.80592774,-73.94893224
40.74141868,-73.9794178
40.73598535,-74.00839973
40.84705956,-73.94224598
40.82906258,-73.94287436
40.82920002,-73.94319878
40.83806566,-73.93680628
40.84354443,-73.94143954
40.79681629,-73.93511849
40.79358049,-73.93969083
40.80344323,-73.94914408
40.83962648,-73.93655856
40.72577733,-74.00193426
40.72222964,-73.99827495
40.84245309,-73.9388816
40.73871105,-74.00851597
40.73871034,-74.00836875
40.7659957,-73.97144813
40.80135687,-73.97013569
40.80606134,-73.94924943
40.7387107,-74.00844308
40.82754535,-73.95089628
40.84199512,-73.93893534
40.72077742,-74.00973598
40.73871149,-74.00860618
40.804117,-73.95243698
40.72354185,-74.01013506
40.77794388,-73.95784495
40.70404452,-74.00669955
40.79122215,-73.93967637
40.83642193,-73.93897265
40.77550329,-73.95401847
40.8275009,-73.95079072
40.84516272,-73.93810566
40.84369167,-73.94208157
40.84759319,-73.94053209
40.72673535,-74.00221171
40.70413264,-74.00656319
40.8624979,-73.91842601
40.72742064,-73.98693008
40.83895809,-73.93862322
40.86107307,-73.92588159
40.86883072,-73.9155936
40.74627292,-73.99287694
40.73672312,-73.9800921
40.74620025,-73.99270337
40.73939143,-73.9784381
40.85462003,-73.93521038
40.8661274,-73.9175629
40.72078467,-74.00981332
40.80937893,-73.937688
40.84207103,-73.93887717
40.86834987,-73.91594391
40.86499563,-73.91838732
40.78865623,-73.94170333
40.80054281,-73.93641633
40.73746499,-73.98133623
40.73854822,-73.98755983
40.80156611,-73.93752278
40.84337084,-73.94280983
40.79212371,-73.96554909
40.73731825,-73.98845794
40.76776571,-73.95985022
40.78360385,-73.95900324
40.78146829,-73.96059351
40.77326664,-73.9569011
40.8006316,-73.9366266
40.86638849,-73.91737272
40.76742387,-73.98680062
40.85546263,-73.93402823
40.85549853,-73.93414753
40.77801642,-73.94430972
40.84388056,-73.94252966
40.80353294,-73.93741
40.77394083,-73.98650705
40.77783894,-73.95590328
40.79685081,-73.93520067
40.82251819,-73.95500083
40.72749623,-73.98710972
40.80126012,-73.94764718
40.77647019,-73.97933706
40.75986002,-73.98994499
40.76693111,-73.9666282
40.76787081,-73.98366455
40.86318837,-73.91751436
40.80701875,-73.95152243
40.85730205,-73.93333515
40.8102743,-73.95560793
40.81367369,-73.94180268
40.80129142,-73.93772445
40.73856529,-73.98754746
40.73865183,-73.98748477
40.77583657,-73.96121685
40.77591815,-73.96141041
40.77837794,-73.94811534
40.86803738,-73.91617155
40.76519073,-73.98702689
40.76800572,-73.9917812
40.85685726,-73.93353206
40.7321665,-74.01014612
40.81299235,-73.93847797
40.76301863,-73.99548447
40.86654485,-73.91725881
40.83045768,-73.94424831
40.83075579,-73.94495581
40.72446225,-74.0039696
40.76270146,-73.98695885
40.73318929,-74.00957911
40.72391879,-74.00254948
40.7889097,-73.98087527
40.76614194,-73.96596863
40.82899921,-73.94272478
40.83071638,-73.94486228
40.77587982,-73.96131947
40.77653299,-73.97929098
40.72066878,-73.98516101
40.73861343,-74.00982479
40.72513689,-74.00430288
40.76231857,-73.9938222
40.80167353,-73.96804015
40.76296543,-73.99535816
40.80731662,-73.95223026
40.73115251,-74.00957888
40.76795423,-73.96250227
40.76628983,-73.96826694
40.77778771,-73.95747417
40.83059109,-73.94456493
40.77781192,-73.95753165
40.82724798,-73.94227454
40.80617337,-73.94145976
40.81245357,-73.94471467
40.83887744,-73.93671715
40.80609234,-73.94126694
40.8061205,-73.94133395
40.77867116,-73.97561654
40.73632696,-74.00701421
40.83299138,-73.94222829
40.83050428,-73.94435891
40.74631982,-73.97540314
40.7677673,-73.98342178
40.76554669,-73.9658699
40.75645241,-73.96242397
40.83914176,-73.93906516
40.77077195,-73.98833762
40.74660772,-73.97608542
40.86387748,-73.91776201
40.85591429,-73.92698745
40.74690707,-73.97679484
40.84315363,-73.93503149
40.75684725,-73.96336515
40.74790969,-73.97755504
40.80085043,-73.94667448
40.80090405,-73.94680179
40.84695491,-73.93630973
40.75679859,-73.96324917
40.84734094,-73.93668715
40.80163514,-73.9374721
40.80699011,-73.95706884
40.72089245,-74.0099111
40.75673888,-73.9940073
40.81334036,-73.96120651
40.72351603,-74.00988044
40.71997424,-74.00946135
40.80559429,-73.94255195
40.81481411,-73.93839768
40.79118654,-73.93959086
40.84502963,-73.93750364
40.84431611,-73.93609331
40.8040685,-73.93246745
40.81550033,-73.95942179
40.78853737,-73.97631894
40.79197207,-73.97375114
40.85659766,-73.9287676
40.7863001,-73.9739903
40.79560227,-73.93553366
40.80680348,-73.95127504
40.79656482,-73.93514684
40.72823417,-73.98887332
40.76076253,-73.99430406
40.83067603,-73.94476654
40.73531225,-74.00937297
40.86373096,-73.9174147
40.79572685,-73.93544128
40.84384779,-73.94245193
40.83656102,-73.94488416
40.80614733,-73.94139781
40.75690771,-73.96350927
40.77781331,-73.94382785
40.75971644,-73.98960475
40.78056303,-73.96042264
40.76274775,-73.98706874
40.83054875,-73.94446445
40.8308615,-73.94520671
40.74695367,-73.9769053
40.84441157,-73.93802004
40.83908168,-73.9389206
40.74627374,-73.97529395
40.80635853,-73.94190041
40.84433064,-73.93584367
40.85743971,-73.93212547
40.84451173,-73.93627349
40.70664353,-74.01728743
40.74653847,-73.97592132
40.70686979,-74.01780563
40.77544609,-73.9608875
40.83777331,-73.94583677
40.85696489,-73.92753268
40.80393168,-73.9558305
40.79096911,-73.97448518
40.79101864,-73.97444929
40.79128455,-73.97425661
40.70745063,-74.00770134
40.70657708,-74.01712964
40.74794648,-73.97764253
40.80120689,-73.94752081
40.85887145,-73.92995955
40.84272545,-73.93468317
40.72545135,-74.00105582
40.73346198,-74.00782153
40.77601524,-73.95746805
40.72759244,-73.98826364
40.72771117,-73.98818061
40.72374305,-74.01036279
40.77604126,-73.95528323
40.84270344,-73.93869506
40.7866508,-73.97810126
40.72401873,-74.01031524
40.79396849,-73.93704034
40.72606375,-74.00073685
40.85583701,-73.92704391
40.84252099,-73.93554443
40.77799993,-73.94870774
40.77794048,-73.94874986
40.76753737,-73.98872647
40.85889979,-73.93160667
40.81488171,-73.9385582
40.85425339,-73.93479889
40.84528893,-73.93811606
40.7244756,-74.00456939
40.79570316,-73.97405402
40.78882739,-73.97607643
40.78855386,-73.9748686
40.72603674,-74.00761937
40.83905271,-73.94075802
40.80111628,-73.94778614
40.71591657,-73.97622125
40.79164674,-73.97398975
40.72197994,-74.00971708
40.8442963,-73.93774467
40.83779329,-73.94418812
40.84423889,-73.93590999
40.80743328,-73.96432246
40.70620739,-74.01675798
40.83977832,-73.94246007
40.8099103,-73.9374961
40.73419595,-74.00840476
40.8554645,-73.92731604
40.72543259,-73.97846989
40.81013979,-73.94335945
40.85666583,-73.92782192
40.8443493,-73.93787128
40.78198916,-73.98117783
40.83796253,-73.94434703
40.84439722,-73.93600169
40.82213428,-73.94003281
40.72410914,-73.98277874
40.77383058,-73.98617542
40.76702691,-73.96613177
40.76500274,-73.96139402
40.85660366,-73.92767202
40.81026657,-73.94338891
40.83460378,-73.94024745
40.84462891,-73.93655161
40.84466219,-73.93663062
40.76635442,-73.96426989
40.80797106,-73.94207401
40.84350524,-73.93586579
40.85390935,-73.93497417
40.80800545,-73.9421559
40.86383921,-73.91767131
40.72352713,-74.00998987
40.7327978,-74.00988929
40.72370222,-74.00753538
40.78066996,-73.98370536
40.84506305,-73.93758256
40.77524486,-73.95563995
40.77518102,-73.95548835
40.80356674,-73.93749024
40.72201739,-74.00930279
40.85556819,-73.9272403
40.742598,-73.98682175
40.74132567,-73.98774002
40.80080707,-73.94705113
40.80108943,-73.94772231
40.8184173,-73.9372799
40.86672524,-73.91712741
40.73499109,-74.00728803
40.79522551,-73.93553694
40.7980191,-73.93628513
40.83904084,-73.93882231
40.75851416,-73.96148695
40.81533296,-73.94012711
40.73677718,-73.99148904
40.71761689,-73.99189312
40.80706662,-73.95163619
40.76183423,-73.99073696
40.77887736,-73.9477544
40.7169782,-74.01621671
40.85684391,-73.92700561
40.77107371,-73.94992698
40.7638366,-73.99382564
40.80310848,-73.95004003
40.8553299,-73.93690653
40.82701563,-73.94770897
40.85674999,-73.92690602
40.78010405,-73.97730117
40.79064998,-73.97472521
40.70595792,-74.01685516
40.79200084,-73.97373004
40.80181585,-73.94362604
40.83913648,-73.93689315
40.83893842,-73.93675858
40.81031639,-73.96177629
40.8473992,-73.94105783
40.78113999,-73.95871971
40.80544819,-73.9422067
40.77439625,-73.95361626
40.81692108,-73.95958567
40.7354643,-74.00694606
40.73535322,-74.00697394
40.86246482,-73.92871688
40.86864968,-73.92142018
40.80153277,-73.94877618
40.80089562,-73.93699687
40.76773583,-73.95977955
40.78193356,-73.97771132
40.73758564,-73.98826594
40.76630814,-73.96708052
40.79391688,-73.93707799
40.79483691,-73.93489093
40.76757696,-73.98882061
40.85932932,-73.93059583
40.73407785,-74.00884702
40.74229484,-73.98704056
40.82864239,-73.93801471
40.75808449,-73.99272314
40.76305613,-73.99557352
40.72411453,-74.01042133
40.70586383,-74.0062281
40.85386653,-73.93396831
40.76628554,-73.9641063
40.79678405,-73.93201578
40.79704926,-73.92961654
40.80000868,-73.96832009
40.80010302,-73.9356361
40.80556063,-73.94247242
40.72280677,-74.00938126
40.73196447,-74.00766529
40.84442314,-73.9344402
40.77895024,-73.94770096
40.76756174,-73.96519633
40.84444956,-73.93450274
40.8091321,-73.93682372
40.70470603,-74.00788053
40.72363738,-74.01105872
40.7235868,-74.0105726
40.72983158,-74.01000229
40.72413169,-74.01059666
40.84243172,-73.93533273
40.74270243,-73.98674639
40.76228775,-73.99403115
40.86102034,-73.9260247
40.84996315,-73.93830882
40.76025829,-73.99280391
40.8592153,-73.93090469
40.7938955,-73.9341281
40.70477749,-74.00777871
40.85430396,-73.93463795
40.77852485,-73.94800817
40.85419309,-73.93469433
40.85404945,-73.93476738
40.81240812,-73.94460657
40.76768204,-73.965483
40.75855484,-73.96158441
40.83900086,-73.93680101
40.75861904,-73.96173818
40.75857677,-73.96163693
40.83063236,-73.94466289
40.84629378,-73.93448619
40.80162126,-73.94650533
40.84678802,-73.94236816
40.84695102,-73.94228065
40.72421291,-74.00418166
40.83784379,-73.9460035
40.80406442,-73.95062372
40.83377802,-73.94602947
40.8291931,-73.94151568
40.82209027,-73.9399286
40.84626038,-73.93440725
40.83802409,-73.93670853
40.7960787,-73.93336948
40.72429356,-74.00411307
40.72441247,-74.00401194
40.72602604,-74.00278976
40.84459961,-73.93648208
40.76790881,-73.98375366
40.82971833,-73.94250065
40.80272028,-73.94715702
40.83212988,-73.94409164
40.84407748,-73.93721853
40.80275371,-73.94723629
40.81815576,-73.93665573
40.85541462,-73.93424884
40.72664462,-74.00228636
40.77777231,-73.95574546
40.81500015,-73.93883941
40.7244784,-73.98916878
40.75493441,-73.98819811
40.75498905,-73.98832748
40.81819712,-73.93675444
40.72396302,-74.00251181
40.84649953,-73.93497241
40.7236462,-74.00347663
40.81484817,-73.93847857
40.77382871,-73.96018591
40.76795999,-73.99167255
40.85688199,-73.9278873
40.75814089,-73.96059275
40.73621053,-74.00783101
40.76838335,-73.95118806
40.84498953,-73.93740894
40.725968,-74.00283789
40.79702333,-73.93587028
40.84382508,-73.94078786
40.80434449,-73.95129083
40.85502024,-73.93437854
40.82229165,-73.94040544
40.8022795,-73.94806652
40.70481954,-74.00771879
40.76751044,-73.98894514
40.75475431,-73.96257779
40.76747804,-73.98886804
40.78777056,-73.97697718
40.79996468,-73.96591881
40.70608292,-74.01680647
40.84076163,-73.93731309
40.83662589,-73.94336875
40.76000014,-73.99450285
40.82217829,-73.94013702
40.80929527,-73.93749131
40.78943969,-73.9756014
40.8522163,-73.93846427
40.77440279,-73.95167298
40.80307529,-73.94996099
40.81005318,-73.96217994
40.79371296,-73.97348545
40.85154544,-73.93618672
40.79668167,-73.93284286
40.7686932,-73.96400087
40.85259307,-73.92973237
40.7865175,-73.97029594
40.75527133,-73.96572028
40.80568316,-73.96228741
40.74303517,-73.98737111
40.85925131,-73.93080716
40.7965032,-73.93799767
40.70497027,-74.00750404
40.71186219,-73.97839744
40.85705356,-73.93117167
40.82221083,-73.94021407
40.71612162,-74.01109635
40.79633062,-73.96856613
40.7961852,-73.96867239
40.8522404,-73.93856796
40.75523248,-73.96562893
40.80446362,-73.94963549
40.80430334,-73.95119282
40.85682978,-73.92798877
40.81357414,-73.9410197
40.70408823,-74.00663192
40.80721414,-73.95225166
40.71137796,-73.97913847
40.72434677,-73.98885672
40.83031849,-73.94198215
40.8053065,-73.96591584
40.80497319,-73.96615641
40.79099267,-73.97446811
40.80252585,-73.94865083
40.83652605,-73.9448006
40.7334719,-74.00340302
40.81036449,-73.96222003
40.70623405,-74.01619455
40.84512924,-73.93802679
40.72223043,-74.00807988
40.84363759,-73.94195327
40.76015092,-73.9906343
40.80224133,-73.94018493
40.75928942,-73.99555836
40.83738855,-73.94130315
40.80153839,-73.94382709
40.74391767,-73.9798929
40.77783275,-73.95980922
40.72024536,-73.97973828
40.80398346,-73.95043086
40.83181109,-73.94673387
40.83173606,-73.94678895
40.80340547,-73.93710734
40.85923331,-73.93085593
40.74138823,-73.98769487
40.84974632,-73.93720587
40.85596374,-73.92695133
40.83234352,-73.94634303
40.70528476,-74.01711736
40.72286093,-74.00993297
40.80221691,-73.94791808
40.7557971,-73.99406627
40.8569122,-73.92780891
40.81311622,-73.9387742
40.72199689,-74.00012162
40.72357787,-74.01048681
40.73108401,-74.01025148
40.77521294,-73.95556415
40.70567429,-74.00649885
40.75953233,-73.99110687
40.76379739,-73.99373205
40.77525369,-73.96185771
40.80624174,-73.93964398
40.76605477,-73.98910779
40.80732976,-73.95252663
40.75980595,-73.98981685
40.81812129,-73.93657348
40.76092969,-73.95915615
40.82954897,-73.94059431
40.72016057,-74.01142298
40.76129596,-73.99068493
40.77543559,-73.95842547
40.8363275,-73.94046545
40.79502041,-73.93532899
40.82874249,-73.93825152
40.8278682,-73.95103337
40.84366766,-73.93625317
40.85389417,-73.92742778
40.85807397,-73.93137202
40.78859837,-73.98092317
40.83659784,-73.94497215
40.83765007,-73.94415805
40.80495144,-73.96279264
40.73204822,-74.00764181
40.84571802,-73.94150215
40.77402251,-73.95248463
40.8042529,-73.95107267
40.81803879,-73.9405048
40.71977654,-74.00631493
40.71154746,-73.97881704
40.80556152,-73.96545714
40.83744849,-73.94338413
40.8456567,-73.93448237
40.85723727,-73.93080554
40.7854702,-73.9805091
40.81892792,-73.94042229
40.81795552,-73.94030697
40.7894866,-73.97556676
40.80632719,-73.94182581
40.83796647,-73.94460548
40.80634534,-73.93989219
40.72361469,-74.01084068
40.7235961,-74.01066196
40.85671639,-73.92669809
40.72412335,-74.0105115
40.70593445,-74.00612723
40.74264805,-73.98678563
40.85442425,-73.92807595
40.85401631,-73.92771884
40.86304194,-73.92792381
40.85199934,-73.93751202
40.72357834,-74.00283945
40.81808508,-73.94061477
40.85804414,-73.93256652
40.85329624,-73.93174595
40.72261962,-74.00346969
40.85326268,-73.93166589
40.83207742,-73.94932485
40.84143377,-73.94425405
40.85644357,-73.92754863
40.75537503,-73.96596411
40.80293171,-73.95633972
40.85664187,-73.92666824
40.75543131,-73.96609642
40.77527359,-73.95570817
40.84357849,-73.94020419
40.75997751,-73.99444918
40.85804781,-73.93128613
40.79036788,-73.97492712
40.84395293,-73.93692514
40.79166544,-73.97397604
40.80471937,-73.93410774
40.74115676,-73.98786192
40.81800235,-73.94041821
40.71171986,-73.97858139
40.82981939,-73.94273924
40.80444751,-73.93346148
40.84988528,-73.93791271
40.82921986,-73.9493182
40.8430423,-73.93678159
40.7591419,-73.99566553
40.84304991,-73.93513525
40.76115339,-73.95968727
40.70582295,-74.0062865
40.85668855,-73.92686486
40.76984076,-73.95494075
40.73157142,-74.01019863
40.76130109,-73.98780439
40.75956184,-73.99117698
40.84373864,-73.93642037
40.73453281,-74.00700932
40.7783974,-73.95076438
40.81495395,-73.96111839
40.75942758,-73.99174363
40.81513655,-73.96098564
40.80713402,-73.94204116
40.807096,-73.94195077
40.73870922,-74.00573944
40.72387694,-74.00240044
40.72016898,-74.01151139
40.80791922,-73.943908
40.81621534,-73.93949061
40.85812036,-73.93152434
40.85638335,-73.92684677
40.74835821,-73.97342305
40.8103447,-73.93968316
40.72370273,-74.00273351
40.82994838,-73.94056852
40.82185127,-73.93936271
40.81897616,-73.94053539
40.8442824,-73.93805874
40.84432915,-73.93816925
40.74750645,-73.97823238
40.7968248,-73.97302854
40.70746358,-74.00772368
40.70558318,-74.01700112
40.78277696,-73.98141849
40.83746257,-73.94405292
40.70633579,-74.01616783
40.84050238,-73.94390269
40.79062324,-73.96641085
40.72865648,-73.97819832
40.79178329,-73.96695642
40.7385511,-74.00981748
40.84062763,-73.9441428
40.80234997,-73.96756876
40.81880053,-73.94012364
40.76897557,-73.9673554
40.72868504,-73.97826538
40.80402512,-73.96022649
40.8462767,-73.93663866
40.72348511,-74.00176173
40.79153689,-73.96637225
40.80167346,-73.94662914
40.83086635,-73.94361211
40.76522848,-73.98711659
40.79075898,-73.96673302
40.75664772,-73.99417385
40.7179514,-73.97670881
40.74756709,-73.97837635
40.83790769,-73.94641871
40.75773879,-73.9613471
40.80423294,-73.93295144
40.80774866,-73.94154446
40.81883412,-73.9402024
40.79108675,-73.97892022
40.76824537,-73.96681607
40.8045582,-73.96004524
40.78910744,-73.94082138
40.78278383,-73.97155603
40.78632789,-73.97817818
40.72180127,-74.00305668
40.77458748,-73.98572582
40.78373227,-73.97354427
40.85587617,-73.93044318
40.84494141,-73.93729529
40.79148361,-73.96624594
40.78281153,-73.98150061
40.79067514,-73.96653404
40.80787403,-73.94380054
40.76674844,-73.96132788
40.7663741,-73.96044509
40.76691422,-73.96171884
40.72444087,-73.9890798
40.81556145,-73.93996138
40.76657865,-73.96092747
40.76827114,-73.96564852
40.76677277,-73.96138526
40.8179744,-73.9384277
40.81800543,-73.93850089
40.8471702,-73.93937623
40.81805625,-73.93862078
40.82587788,-73.95283663
40.81808995,-73.93870029
40.86124874,-73.92914616
40.80946025,-73.94147339
40.84505466,-73.94224072
40.79699271,-73.93579764
40.73582383,-74.00685218
40.81527876,-73.9375727
40.8456841,-73.94142111
40.86380282,-73.91758504
40.79452597,-73.93389416
40.80674235,-73.95112966
40.7873117,-73.97810833
40.80897665,-73.94060024
40.80178133,-73.94688497
40.843663,-73.93659042
40.84839252,-73.93808994
40.75974574,-73.98967419
40.71990998,-74.01202402
40.80443134,-73.94955909
40.86146608,-73.92928577
40.81888435,-73.94057434
40.72608546,-74.00274047
40.80196733,-73.93953241
40.79695757,-73.93571425
40.72414515,-74.00329466
40.73592193,-74.00682726
40.81893022,-73.94068256
40.83194985,-73.94926447
40.78805814,-73.97088606
40.77145028,-73.96380143
40.84377213,-73.93649924
40.84398909,-73.93701032
40.83315993,-73.94262836
40.75903638,-73.99018293
40.85383442,-73.92728541
40.85611576,-73.93307466
40.79419616,-73.9339099
40.82870112,-73.93815364
40.75634083,-73.99374074
40.85577131,-73.9305206
40.85375423,-73.92709432
40.84370248,-73.93633519
40.80915192,-73.93627391
40.79797222,-73.93617396
40.79478921,-73.93451232
40.80255195,-73.96682257
40.80202482,-73.96557087
40.75923108,-73.99039128
40.73468845,-74.00880388
40.82977741,-73.94264014
40.75939921,-73.99547859
40.85696481,-73.92740977
40.85311961,-73.93245835
40.75916109,-73.99463565
40.82975828,-73.94286434
40.80381511,-73.96337365
40.83675017,-73.94340583
40.80419253,-73.93285537
40.74760459,-73.97846538
40.75669375,-73.99428226
40.74763916,-73.97854747
40.86078409,-73.92752269
40.76628258,-73.96629989
40.84650895,-73.93692964
40.84511517,-73.93770567
40.82913727,-73.94138373
40.76480111,-73.99156294
40.80801819,-73.96615473
40.80967233,-73.93812394
40.71141791,-73.97905219
40.83803359,-73.94476723
40.80852832,-73.94340091
40.78728399,-73.97804225
40.76228849,-73.99569425
40.84436388,-73.93825134
40.8162348,-73.93984625
40.81109277,-73.96165248
40.840549,-73.94399206
40.79094396,-73.96717205
40.86054564,-73.92420944
40.73758612,-74.00438647
40.80669052,-73.9510064
40.78009653,-73.95678181
40.85551106,-73.92728203
40.8182274,-73.94456073
40.80685664,-73.95140146
40.85299526,-73.93254912
40.7252753,-73.98741078
40.7591339,-73.99457128
40.79713753,-73.93614129
40.85809277,-73.93495437
40.72110513,-73.97940129
40.75933771,-73.99552327
40.72170638,-74.00976635
40.72183962,-74.00974235
40.83670378,-73.94355568
40.73623619,-74.0027871
40.81687445,-73.94135773
40.82908893,-73.94126945
40.80908158,-73.94084915
40.80410026,-73.95070908
40.75907364,-73.99442866
40.80839735,-73.9387928
40.72409778,-74.00221284
40.71168493,-73.97862731
40.74553856,-73.97962899
40.79809354,-73.93402724
40.80792903,-73.96594306
40.80478418,-73.95010971
40.80884858,-73.94390043
40.81032953,-73.96220627
40.72419506,-74.0021302
40.77587561,-73.95713558
40.73870854,-74.00584769
40.84499096,-73.93530475
40.72281409,-74.00945568
40.81546549,-73.9418845
40.80821411,-73.94103992
40.86128879,-73.92784455
40.77698549,-73.9454801
40.85670741,-73.92792217
40.80943019,-73.94140197
40.80655644,-73.95238679
40.86113266,-73.92774498
40.8615173,-73.92799028
40.8289627,-73.93877251
40.84705786,-73.93881118
40.85657221,-73.9275962
40.8577639,-73.93501043
40.80934921,-73.94509102
40.71832009,-73.9758282
40.72463197,-73.98776243
40.79747481,-73.93668638
40.74777342,-73.97118136
40.7075357,-74.00293511
40.79643245,-73.9380495
40.79454136,-73.93627606
40.76723241,-73.9934872
40.76729247,-73.99344356
40.80987667,-73.94827443
40.75738737,-73.99353952
40.83188228,-73.94624181
40.80984068,-73.94818917
40.83193319,-73.94620472
40.81934851,-73.94052856
40.80993402,-73.94648333
40.81834936,-73.94318021
40.84632868,-73.93650333
40.8464128,-73.93670227
40.81870879,-73.9440345
40.8470961,-73.93900349
40.72207306,-74.00411357
40.78188833,-73.94736047
40.83218944,-73.94601804
40.8263048,-73.95237163
40.76734773,-73.9934034
40.81944654,-73.9404573
40.79747696,-73.93694673
40.8079957,-73.94379706
40.8093771,-73.94515741
40.76504609,-73.98863704
40.82600045,-73.95273553
40.84707587,-73.93890174
40.83183905,-73.94627331
40.86155267,-73.92934139
40.8179705,-73.94227978
40.8448414,-73.93851546
40.83759479,-73.94179308
40.81839883,-73.94329778
40.79960461,-73.93614546
40.80558399,-73.95462328
40.84698042,-73.93842167
40.84391795,-73.93718947
40.80036727,-73.93795295
40.73127645,-74.00383844
40.72540993,-73.98960172
40.74235258,-73.98699888
40.74120488,-73.98782719
40.84993611,-73.9381713
40.82888663,-73.93859253
40.82916563,-73.94918839
40.74861046,-73.9782238
40.8462579,-73.93633597
40.75417335,-73.96672966
40.86069147,-73.92939876
40.84701094,-73.93857516
40.72051101,-74.00805196
